partida_id,rodada,clube,chutes,chutes_no_alvo,posse_de_bola,passes,precisao_passes,faltas,cartao_amarelo,cartao_vermelho,impedimentos,escanteios,data,hora,mandante,visitante,formacao_mandante,formacao_visitante,vencedor,mandante_Placar,visitante_Placar,mandante_Estado,visitante_Estado,ano,total_gols,resultado,pontos,media_gols_ano,z_score_total_gols
6178,6,Palmeiras,14.0,6.0,53.0,438.0,80.0,17.0,3.0,0.0,4.0,5.0,2018-05-19,21:00,Palmeiras,Bahia,4-2-3-1,4-2-3-1,Palmeiras,3,0,SP,BA,2018,3,Vitória,3,2.1763157894736844,0.5552324105333941
6178,6,Bahia,13.0,4.0,47.0,393.0,80.0,13.0,2.0,0.0,1.0,4.0,2018-05-19,21:00,Palmeiras,Bahia,4-2-3-1,4-2-3-1,Palmeiras,3,0,SP,BA,2018,3,Derrota,0,2.1763157894736844,0.5552324105333941
6179,6,Ceara,16.0,6.0,59.0,508.0,84.0,17.0,0.0,0.0,1.0,4.0,2018-05-20,11:02,Vitoria,Ceara,4-2-3-1,4-2-3-1,Vitoria,2,1,BA,CE,2018,3,Derrota,0,2.1763157894736844,0.5552324105333941
6179,6,Vitoria,14.0,3.0,41.0,351.0,77.0,11.0,4.0,0.0,0.0,7.0,2018-05-20,11:02,Vitoria,Ceara,4-2-3-1,4-2-3-1,Vitoria,2,1,BA,CE,2018,3,Vitória,3,2.1763157894736844,0.5552324105333941
6181,6,America-MG,14.0,2.0,43.0,422.0,81.0,20.0,2.0,0.0,1.0,5.0,2018-05-20,16:00,America-MG,Botafogo-RJ,4-2-3-1,4-1-4-1,America-MG,1,0,MG,RJ,2018,1,Vitória,3,2.1763157894736844,-0.7929357428384258
6181,6,Botafogo-RJ,9.0,1.0,57.0,553.0,85.0,11.0,4.0,0.0,5.0,2.0,2018-05-20,16:00,America-MG,Botafogo-RJ,4-2-3-1,4-1-4-1,America-MG,1,0,MG,RJ,2018,1,Derrota,0,2.1763157894736844,-0.7929357428384258
6182,6,Gremio,8.0,2.0,75.0,719.0,90.0,18.0,1.0,0.0,1.0,9.0,2018-05-20,16:00,Parana,Gremio,4-1-4-1,4-2-3-1,-,0,0,PR,RS,2018,0,Empate,1,2.1763157894736844,-1.4670198195243358
6182,6,Parana,6.0,0.0,25.0,246.0,71.0,16.0,2.0,0.0,0.0,1.0,2018-05-20,16:00,Parana,Gremio,4-1-4-1,4-2-3-1,-,0,0,PR,RS,2018,0,Empate,1,2.1763157894736844,-1.4670198195243358
6183,6,Corinthians,5.0,2.0,56.0,562.0,88.0,17.0,3.0,0.0,2.0,5.0,2018-05-20,16:00,Sport,Corinthians,4-2-3-1,4-2-3-1,-,1,1,PE,SP,2018,2,Empate,1,2.1763157894736844,-0.11885166615251586
6183,6,Sport,14.0,5.0,44.0,436.0,85.0,18.0,2.0,0.0,1.0,3.0,2018-05-20,16:00,Sport,Corinthians,4-2-3-1,4-2-3-1,-,1,1,PE,SP,2018,2,Empate,1,2.1763157894736844,-0.11885166615251586
6180,6,Sao Paulo,14.0,1.0,39.0,341.0,75.0,13.0,3.0,1.0,2.0,4.0,2018-05-20,16:01,Sao Paulo,Santos,4-2-3-1,4-2-3-1,Sao Paulo,1,0,SP,SP,2018,1,Vitória,3,2.1763157894736844,-0.7929357428384258
6180,6,Santos,7.0,1.0,61.0,557.0,82.0,6.0,2.0,0.0,1.0,2.0,2018-05-20,16:01,Sao Paulo,Santos,4-2-3-1,4-2-3-1,Sao Paulo,1,0,SP,SP,2018,1,Derrota,0,2.1763157894736844,-0.7929357428384258
6184,6,Athletico-PR,18.0,3.0,68.0,612.0,87.0,18.0,2.0,0.0,1.0,6.0,2018-05-20,19:00,Fluminense,Athletico-PR,5-4-1,3-4-2-1,Fluminense,2,0,RJ,PR,2018,2,Derrota,0,2.1763157894736844,-0.11885166615251586
6184,6,Fluminense,14.0,6.0,32.0,294.0,75.0,13.0,1.0,0.0,2.0,3.0,2018-05-20,19:00,Fluminense,Athletico-PR,5-4-1,3-4-2-1,Fluminense,2,0,RJ,PR,2018,2,Vitória,3,2.1763157894736844,-0.11885166615251586
6185,6,Internacional,13.0,3.0,49.0,450.0,82.0,14.0,1.0,0.0,2.0,2.0,2018-05-21,20:00,Internacional,Chapecoense,4-2-3-1,4-1-4-1,Internacional,3,0,RS,SC,2018,3,Vitória,3,2.1763157894736844,0.5552324105333941
6185,6,Chapecoense,10.0,2.0,51.0,462.0,81.0,15.0,2.0,0.0,0.0,2.0,2018-05-21,20:00,Internacional,Chapecoense,4-2-3-1,4-1-4-1,Internacional,3,0,RS,SC,2018,3,Derrota,0,2.1763157894736844,0.5552324105333941
6186,7,Fluminense,11.0,5.0,45.0,387.0,79.0,21.0,1.0,0.0,1.0,1.0,2018-05-26,16:00,Fluminense,Chapecoense,3-4-3,4-1-4-1,Fluminense,3,1,RJ,SC,2018,4,Vitória,3,2.1763157894736844,1.229316487219304
6186,7,Chapecoense,16.0,5.0,55.0,445.0,82.0,14.0,1.0,0.0,0.0,6.0,2018-05-26,16:00,Fluminense,Chapecoense,3-4-3,4-1-4-1,Fluminense,3,1,RJ,SC,2018,4,Derrota,0,2.1763157894736844,1.229316487219304
6187,7,Palmeiras,16.0,5.0,61.0,501.0,79.0,17.0,3.0,0.0,4.0,9.0,2018-05-26,19:00,Palmeiras,Sport,4-2-3-1,4-1-4-1,Sport,2,3,SP,PE,2018,5,Derrota,0,2.1763157894736844,1.903400563905214
6187,7,Sport,13.0,6.0,39.0,324.0,70.0,10.0,2.0,1.0,0.0,3.0,2018-05-26,19:00,Palmeiras,Sport,4-2-3-1,4-1-4-1,Sport,2,3,SP,PE,2018,5,Vitória,3,2.1763157894736844,1.903400563905214
6188,7,Flamengo,7.0,4.0,32.0,306.0,78.0,13.0,4.0,0.0,4.0,1.0,2018-05-26,21:00,Atletico-MG,Flamengo,4-2-3-1,4-1-4-1,Flamengo,0,1,MG,RJ,2018,1,Vitória,3,2.1763157894736844,-0.7929357428384258
6188,7,Atletico-MG,18.0,3.0,68.0,599.0,86.0,15.0,1.0,0.0,0.0,14.0,2018-05-26,21:00,Atletico-MG,Flamengo,4-2-3-1,4-1-4-1,Flamengo,0,1,MG,RJ,2018,1,Derrota,0,2.1763157894736844,-0.7929357428384258
6189,7,Parana,15.0,2.0,31.0,296.0,79.0,8.0,3.0,0.0,1.0,10.0,2018-05-27,11:00,Parana,Athletico-PR,4-1-4-1,3-4-2-1,-,0,0,PR,PR,2018,0,Empate,1,2.1763157894736844,-1.4670198195243358
6189,7,Athletico-PR,6.0,1.0,69.0,673.0,90.0,14.0,1.0,0.0,1.0,4.0,2018-05-27,11:00,Parana,Athletico-PR,4-1-4-1,3-4-2-1,-,0,0,PR,PR,2018,0,Empate,1,2.1763157894736844,-1.4670198195243358
6190,7,Corinthians,4.0,2.0,45.0,437.0,81.0,10.0,1.0,0.0,0.0,2.0,2018-05-27,16:00,Internacional,Corinthians,4-2-3-1,4-2-3-1,Internacional,2,1,RS,SP,2018,3,Derrota,0,2.1763157894736844,0.5552324105333941
6190,7,Internacional,19.0,7.0,55.0,500.0,87.0,13.0,3.0,0.0,2.0,12.0,2018-05-27,16:00,Internacional,Corinthians,4-2-3-1,4-2-3-1,Internacional,2,1,RS,SP,2018,3,Vitória,3,2.1763157894736844,0.5552324105333941
6191,7,Vasco,6.0,1.0,48.0,442.0,79.0,16.0,5.0,1.0,2.0,2.0,2018-05-27,16:00,Bahia,Vasco,4-2-3-1,4-2-3-1,Bahia,3,0,BA,RJ,2018,3,Derrota,0,2.1763157894736844,0.5552324105333941
6191,7,Bahia,14.0,6.0,52.0,460.0,83.0,20.0,1.0,0.0,3.0,4.0,2018-05-27,16:00,Bahia,Vasco,4-2-3-1,4-2-3-1,Bahia,3,0,BA,RJ,2018,3,Vitória,3,2.1763157894736844,0.5552324105333941
6193,7,Vitoria,6.0,1.0,41.0,359.0,72.0,18.0,4.0,0.0,2.0,1.0,2018-05-27,16:01,Botafogo-RJ,Vitoria,4-3-2-1,4-2-3-1,-,1,1,RJ,BA,2018,2,Empate,1,2.1763157894736844,-0.11885166615251586
6193,7,Botafogo-RJ,8.0,3.0,59.0,497.0,80.0,10.0,1.0,0.0,6.0,6.0,2018-05-27,16:01,Botafogo-RJ,Vitoria,4-3-2-1,4-2-3-1,-,1,1,RJ,BA,2018,2,Empate,1,2.1763157894736844,-0.11885166615251586
6192,7,Cruzeiro,17.0,4.0,45.0,407.0,82.0,12.0,4.0,0.0,0.0,7.0,2018-05-27,16:03,Santos,Cruzeiro,4-3-3,4-2-3-1,Cruzeiro,0,1,SP,MG,2018,1,Vitória,3,2.1763157894736844,-0.7929357428384258
6192,7,Santos,16.0,6.0,55.0,496.0,84.0,12.0,1.0,0.0,0.0,5.0,2018-05-27,16:03,Santos,Cruzeiro,4-3-3,4-2-3-1,Cruzeiro,0,1,SP,MG,2018,1,Derrota,0,2.1763157894736844,-0.7929357428384258
6194,7,Gremio,11.0,5.0,60.0,638.0,89.0,13.0,2.0,0.0,0.0,3.0,2018-05-27,18:59,Ceara,Gremio,4-2-3-1,4-2-3-1,Gremio,0,1,CE,RS,2018,1,Vitória,3,2.1763157894736844,-0.7929357428384258
6194,7,Ceara,11.0,1.0,40.0,411.0,83.0,15.0,4.0,0.0,1.0,6.0,2018-05-27,18:59,Ceara,Gremio,4-2-3-1,4-2-3-1,Gremio,0,1,CE,RS,2018,1,Derrota,0,2.1763157894736844,-0.7929357428384258
6195,7,Sao Paulo,12.0,6.0,44.0,337.0,73.0,19.0,3.0,0.0,5.0,7.0,2018-05-27,19:00,America-MG,Sao Paulo,4-2-3-1,4-4-1-1,Sao Paulo,1,3,MG,SP,2018,4,Vitória,3,2.1763157894736844,1.229316487219304
6195,7,America-MG,12.0,4.0,56.0,427.0,80.0,22.0,4.0,0.0,2.0,9.0,2018-05-27,19:00,America-MG,Sao Paulo,4-2-3-1,4-4-1-1,Sao Paulo,1,3,MG,SP,2018,4,Derrota,0,2.1763157894736844,1.229316487219304
6197,8,Internacional,11.0,3.0,55.0,415.0,79.0,12.0,2.0,0.0,2.0,4.0,2018-05-30,10:13,Vitoria,Internacional,4-2-3-1,4-2-3-1,Internacional,2,3,BA,RS,2018,5,Vitória,3,2.1763157894736844,1.903400563905214
6197,8,Vitoria,22.0,6.0,45.0,333.0,76.0,14.0,3.0,0.0,2.0,10.0,2018-05-30,10:13,Vitoria,Internacional,4-2-3-1,4-2-3-1,Internacional,2,3,BA,RS,2018,5,Derrota,0,2.1763157894736844,1.903400563905214
6196,8,Parana,10.0,2.0,49.0,392.0,80.0,18.0,3.0,1.0,4.0,2.0,2018-05-30,19:29,Vasco,Parana,4-4-2,4-1-4-1,Vasco,1,0,RJ,PR,2018,1,Derrota,0,2.1763157894736844,-0.7929357428384258
6196,8,Vasco,13.0,4.0,51.0,399.0,78.0,24.0,3.0,1.0,0.0,4.0,2018-05-30,19:29,Vasco,Parana,4-4-2,4-1-4-1,Vasco,1,0,RJ,PR,2018,1,Vitória,3,2.1763157894736844,-0.7929357428384258
6198,8,Atletico-MG,13.0,7.0,60.0,540.0,86.0,10.0,2.0,0.0,5.0,3.0,2018-05-30,19:30,Sport,Atletico-MG,4-2-3-1,4-1-4-1,Sport,3,2,PE,MG,2018,5,Derrota,0,2.1763157894736844,1.903400563905214
6198,8,Sport,15.0,6.0,40.0,355.0,81.0,14.0,4.0,0.0,3.0,1.0,2018-05-30,19:30,Sport,Atletico-MG,4-2-3-1,4-1-4-1,Sport,3,2,PE,MG,2018,5,Vitória,3,2.1763157894736844,1.903400563905214
6199,8,Chapecoense,20.0,5.0,47.0,342.0,80.0,17.0,2.0,0.0,1.0,9.0,2018-05-30,21:00,Chapecoense,Ceara,4-1-4-1,4-1-4-1,Chapecoense,2,0,SC,CE,2018,2,Vitória,3,2.1763157894736844,-0.11885166615251586
6199,8,Ceara,9.0,3.0,53.0,414.0,79.0,13.0,3.0,0.0,1.0,2.0,2018-05-30,21:00,Chapecoense,Ceara,4-1-4-1,4-1-4-1,Chapecoense,2,0,SC,CE,2018,2,Derrota,0,2.1763157894736844,-0.11885166615251586
6200,8,Sao Paulo,15.0,7.0,40.0,326.0,72.0,19.0,2.0,0.0,3.0,3.0,2018-05-30,21:00,Sao Paulo,Botafogo-RJ,4-2-3-1,4-2-3-1,Sao Paulo,3,2,SP,RJ,2018,5,Vitória,3,2.1763157894736844,1.903400563905214
6200,8,Botafogo-RJ,11.0,3.0,60.0,467.0,81.0,16.0,3.0,0.0,1.0,3.0,2018-05-30,21:00,Sao Paulo,Botafogo-RJ,4-2-3-1,4-2-3-1,Sao Paulo,3,2,SP,RJ,2018,5,Derrota,0,2.1763157894736844,1.903400563905214
6201,8,Gremio,20.0,6.0,70.0,632.0,88.0,19.0,1.0,0.0,2.0,8.0,2018-05-30,21:45,Gremio,Fluminense,4-2-3-1,5-4-1,-,0,0,RS,RJ,2018,0,Empate,1,2.1763157894736844,-1.4670198195243358
6201,8,Fluminense,6.0,3.0,30.0,278.0,68.0,13.0,5.0,0.0,0.0,0.0,2018-05-30,21:45,Gremio,Fluminense,4-2-3-1,5-4-1,-,0,0,RS,RJ,2018,0,Empate,1,2.1763157894736844,-1.4670198195243358
6202,8,Cruzeiro,8.0,1.0,51.0,439.0,79.0,26.0,3.0,0.0,3.0,3.0,2018-05-30,21:47,Cruzeiro,Palmeiras,4-2-3-1,4-2-3-1,Cruzeiro,1,0,MG,SP,2018,1,Vitória,3,2.1763157894736844,-0.7929357428384258
6202,8,Palmeiras,6.0,4.0,49.0,439.0,80.0,18.0,6.0,0.0,1.0,3.0,2018-05-30,21:47,Cruzeiro,Palmeiras,4-2-3-1,4-2-3-1,Cruzeiro,1,0,MG,SP,2018,1,Derrota,0,2.1763157894736844,-0.7929357428384258
6203,8,Flamengo,16.0,6.0,57.0,588.0,85.0,10.0,0.0,0.0,0.0,4.0,2018-05-31,16:00,Flamengo,Bahia,4-1-4-1,4-2-4-0,Flamengo,2,0,RJ,BA,2018,2,Vitória,3,2.1763157894736844,-0.11885166615251586
6203,8,Bahia,17.0,7.0,43.0,440.0,86.0,7.0,2.0,0.0,2.0,5.0,2018-05-31,16:00,Flamengo,Bahia,4-1-4-1,4-2-4-0,Flamengo,2,0,RJ,BA,2018,2,Derrota,0,2.1763157894736844,-0.11885166615251586
6204,8,America-MG,13.0,6.0,40.0,409.0,79.0,13.0,2.0,2.0,1.0,4.0,2018-05-31,18:00,Corinthians,America-MG,4-2-4-0,4-2-3-1,Corinthians,1,0,SP,MG,2018,1,Derrota,0,2.1763157894736844,-0.7929357428384258
6204,8,Corinthians,12.0,3.0,60.0,619.0,88.0,14.0,2.0,0.0,2.0,1.0,2018-05-31,18:00,Corinthians,America-MG,4-2-4-0,4-2-3-1,Corinthians,1,0,SP,MG,2018,1,Vitória,3,2.1763157894736844,-0.7929357428384258
6205,8,Santos,17.0,3.0,58.0,610.0,89.0,6.0,1.0,0.0,1.0,7.0,2018-05-31,21:00,Athletico-PR,Santos,3-4-2-1,4-3-3,Athletico-PR,2,0,PR,SP,2018,2,Derrota,0,2.1763157894736844,-0.11885166615251586
6205,8,Athletico-PR,17.0,9.0,42.0,446.0,82.0,14.0,1.0,0.0,2.0,4.0,2018-05-31,21:00,Athletico-PR,Santos,3-4-2-1,4-3-3,Athletico-PR,2,0,PR,SP,2018,2,Vitória,3,2.1763157894736844,-0.11885166615251586
6206,9,Sport,11.0,3.0,44.0,396.0,73.0,14.0,3.0,0.0,2.0,3.0,2018-06-02,15:59,Internacional,Sport,4-2-3-1,4-2-3-1,-,0,0,RS,PE,2018,0,Empate,1,2.1763157894736844,-1.4670198195243358
6206,9,Internacional,18.0,3.0,56.0,457.0,74.0,14.0,3.0,0.0,2.0,14.0,2018-06-02,15:59,Internacional,Sport,4-2-3-1,4-2-3-1,-,0,0,RS,PE,2018,0,Empate,1,2.1763157894736844,-1.4670198195243358
6207,9,Chapecoense,7.0,3.0,28.0,225.0,72.0,19.0,3.0,1.0,6.0,3.0,2018-06-02,16:00,Atletico-MG,Chapecoense,4-1-4-1,4-2-3-1,-,3,3,MG,SC,2018,6,Empate,1,2.1763157894736844,2.5774846405911243
6207,9,Atletico-MG,22.0,5.0,72.0,568.0,87.0,15.0,2.0,0.0,0.0,6.0,2018-06-02,16:00,Atletico-MG,Chapecoense,4-1-4-1,4-2-3-1,-,3,3,MG,SC,2018,6,Empate,1,2.1763157894736844,2.5774846405911243
6208,9,Vasco,14.0,4.0,73.0,668.0,87.0,12.0,2.0,0.0,0.0,4.0,2018-06-02,18:59,Vasco,Botafogo-RJ,4-2-3-1,4-2-3-1,Botafogo-RJ,1,2,RJ,RJ,2018,3,Derrota,0,2.1763157894736844,0.5552324105333941
6208,9,Botafogo-RJ,13.0,5.0,27.0,238.0,65.0,16.0,4.0,0.0,0.0,7.0,2018-06-02,18:59,Vasco,Botafogo-RJ,4-2-3-1,4-2-3-1,Botafogo-RJ,1,2,RJ,RJ,2018,3,Vitória,3,2.1763157894736844,0.5552324105333941
6209,9,Sao Paulo,8.0,3.0,52.0,326.0,77.0,23.0,4.0,0.0,0.0,9.0,2018-06-02,21:00,Palmeiras,Sao Paulo,4-2-3-1,4-2-3-1,Palmeiras,3,1,SP,SP,2018,4,Derrota,0,2.1763157894736844,1.229316487219304
6209,9,Palmeiras,8.0,3.0,48.0,303.0,77.0,22.0,4.0,0.0,2.0,5.0,2018-06-02,21:00,Palmeiras,Sao Paulo,4-2-3-1,4-2-3-1,Palmeiras,3,1,SP,SP,2018,4,Vitória,3,2.1763157894736844,1.229316487219304
6210,9,Flamengo,19.0,4.0,53.0,462.0,87.0,14.0,3.0,0.0,1.0,8.0,2018-06-03,16:00,Flamengo,Corinthians,4-1-4-1,4-2-4-0,Flamengo,1,0,RJ,SP,2018,1,Vitória,3,2.1763157894736844,-0.7929357428384258
6210,9,Corinthians,15.0,2.0,47.0,417.0,85.0,18.0,1.0,0.0,0.0,7.0,2018-06-03,16:00,Flamengo,Corinthians,4-1-4-1,4-2-4-0,Flamengo,1,0,RJ,SP,2018,1,Derrota,0,2.1763157894736844,-0.7929357428384258
6212,9,Athletico-PR,7.0,2.0,58.0,548.0,83.0,15.0,2.0,0.0,4.0,5.0,2018-06-03,16:00,America-MG,Athletico-PR,4-2-3-1,3-4-2-1,America-MG,3,1,MG,PR,2018,4,Derrota,0,2.1763157894736844,1.229316487219304
6212,9,America-MG,21.0,7.0,42.0,391.0,78.0,9.0,1.0,0.0,1.0,9.0,2018-06-03,16:00,America-MG,Athletico-PR,4-2-3-1,3-4-2-1,America-MG,3,1,MG,PR,2018,4,Vitória,3,2.1763157894736844,1.229316487219304
6213,9,Vitoria,14.0,6.0,43.0,329.0,81.0,16.0,4.0,0.0,0.0,11.0,2018-06-03,16:00,Santos,Vitoria,4-3-3,4-2-3-1,Santos,5,2,SP,BA,2018,7,Derrota,0,2.1763157894736844,3.251568717277034
6213,9,Santos,21.0,10.0,57.0,447.0,87.0,12.0,0.0,0.0,5.0,8.0,2018-06-03,16:00,Santos,Vitoria,4-3-3,4-2-3-1,Santos,5,2,SP,BA,2018,7,Vitória,3,2.1763157894736844,3.251568717277034
6211,9,Gremio,10.0,4.0,43.0,372.0,80.0,16.0,5.0,0.0,4.0,1.0,2018-06-03,16:01,Bahia,Gremio,4-2-3-1,4-2-3-1,Gremio,0,2,BA,RS,2018,2,Vitória,3,2.1763157894736844,-0.11885166615251586
6211,9,Bahia,15.0,2.0,57.0,467.0,81.0,18.0,2.0,0.0,0.0,5.0,2018-06-03,16:01,Bahia,Gremio,4-2-3-1,4-2-3-1,Gremio,0,2,BA,RS,2018,2,Derrota,0,2.1763157894736844,-0.11885166615251586
6214,9,Ceara,9.0,4.0,42.0,405.0,84.0,13.0,2.0,0.0,1.0,1.0,2018-06-03,18:59,Ceara,Cruzeiro,4-2-3-1,4-2-3-1,Cruzeiro,0,1,CE,MG,2018,1,Derrota,0,2.1763157894736844,-0.7929357428384258
6214,9,Cruzeiro,13.0,7.0,58.0,563.0,88.0,15.0,4.0,0.0,4.0,6.0,2018-06-03,18:59,Ceara,Cruzeiro,4-2-3-1,4-2-3-1,Cruzeiro,0,1,CE,MG,2018,1,Vitória,3,2.1763157894736844,-0.7929357428384258
6215,9,Fluminense,13.0,4.0,61.0,487.0,83.0,16.0,3.0,0.0,3.0,7.0,2018-06-04,20:01,Parana,Fluminense,4-2-3-1,3-4-1-2,Parana,2,1,PR,RJ,2018,3,Derrota,0,2.1763157894736844,0.5552324105333941
6215,9,Parana,12.0,5.0,39.0,323.0,75.0,14.0,6.0,0.0,2.0,4.0,2018-06-04,20:01,Parana,Fluminense,4-2-3-1,3-4-1-2,Parana,2,1,PR,RJ,2018,3,Vitória,3,2.1763157894736844,0.5552324105333941
6216,10,Internacional,13.0,3.0,52.0,449.0,77.0,8.0,2.0,0.0,1.0,3.0,2018-06-05,21:30,Sao Paulo,Internacional,4-1-4-1,4-2-3-1,-,0,0,SP,RS,2018,0,Empate,1,2.1763157894736844,-1.4670198195243358
6216,10,Sao Paulo,9.0,3.0,48.0,397.0,76.0,30.0,4.0,0.0,0.0,6.0,2018-06-05,21:30,Sao Paulo,Internacional,4-1-4-1,4-2-3-1,-,0,0,SP,RS,2018,0,Empate,1,2.1763157894736844,-1.4670198195243358
6218,10,Botafogo-RJ,18.0,4.0,57.0,463.0,85.0,17.0,0.0,0.0,2.0,4.0,2018-06-06,19:29,Botafogo-RJ,Ceara,4-2-3-1,3-4-1-2,-,0,0,RJ,CE,2018,0,Empate,1,2.1763157894736844,-1.4670198195243358
6218,10,Ceara,7.0,2.0,43.0,365.0,80.0,17.0,3.0,0.0,2.0,4.0,2018-06-06,19:29,Botafogo-RJ,Ceara,4-2-3-1,3-4-1-2,-,0,0,RJ,CE,2018,0,Empate,1,2.1763157894736844,-1.4670198195243358
6217,10,Chapecoense,11.0,3.0,53.0,403.0,77.0,15.0,2.0,0.0,1.0,5.0,2018-06-06,19:31,Vitoria,Chapecoense,4-2-3-1,4-2-3-1,Vitoria,1,0,BA,SC,2018,1,Derrota,0,2.1763157894736844,-0.7929357428384258
6217,10,Vitoria,14.0,6.0,47.0,369.0,73.0,20.0,3.0,0.0,2.0,3.0,2018-06-06,19:31,Vitoria,Chapecoense,4-2-3-1,4-2-3-1,Vitoria,1,0,BA,SC,2018,1,Vitória,3,2.1763157894736844,-0.7929357428384258
6220,10,Athletico-PR,10.0,3.0,67.0,573.0,87.0,20.0,4.0,0.0,2.0,6.0,2018-06-06,21:00,Sport,Athletico-PR,4-2-3-1,3-4-3,Sport,1,0,PE,PR,2018,1,Derrota,0,2.1763157894736844,-0.7929357428384258
6220,10,Sport,10.0,3.0,33.0,291.0,77.0,13.0,2.0,0.0,0.0,1.0,2018-06-06,21:00,Sport,Athletico-PR,4-2-3-1,3-4-3,Sport,1,0,PE,PR,2018,1,Vitória,3,2.1763157894736844,-0.7929357428384258
6219,10,Santos,19.0,7.0,49.0,421.0,84.0,15.0,2.0,0.0,3.0,11.0,2018-06-06,21:01,Corinthians,Santos,4-3-3,4-3-3,-,1,1,SP,SP,2018,2,Empate,1,2.1763157894736844,-0.11885166615251586
6219,10,Corinthians,14.0,4.0,51.0,425.0,87.0,12.0,3.0,0.0,2.0,8.0,2018-06-06,21:01,Corinthians,Santos,4-3-3,4-3-3,-,1,1,SP,SP,2018,2,Empate,1,2.1763157894736844,-0.11885166615251586
6221,10,Gremio,14.0,5.0,53.0,449.0,83.0,13.0,2.0,0.0,0.0,5.0,2018-06-06,21:45,Gremio,Palmeiras,4-2-3-1,4-2-3-1,Palmeiras,0,2,RS,SP,2018,2,Derrota,0,2.1763157894736844,-0.11885166615251586
6221,10,Palmeiras,9.0,3.0,47.0,414.0,81.0,30.0,5.0,0.0,1.0,7.0,2018-06-06,21:45,Gremio,Palmeiras,4-2-3-1,4-2-3-1,Palmeiras,0,2,RS,SP,2018,2,Vitória,3,2.1763157894736844,-0.11885166615251586
6222,10,Vasco,5.0,3.0,34.0,297.0,66.0,14.0,1.0,0.0,3.0,1.0,2018-06-06,21:45,Cruzeiro,Vasco,4-2-3-1,4-2-3-1,-,1,1,MG,RJ,2018,2,Empate,1,2.1763157894736844,-0.11885166615251586
6222,10,Cruzeiro,18.0,3.0,66.0,533.0,85.0,8.0,1.0,0.0,1.0,12.0,2018-06-06,21:45,Cruzeiro,Vasco,4-2-3-1,4-2-3-1,-,1,1,MG,RJ,2018,2,Empate,1,2.1763157894736844,-0.11885166615251586
6223,10,Bahia,10.0,4.0,54.0,457.0,81.0,18.0,2.0,0.0,2.0,6.0,2018-06-07,20:00,Parana,Bahia,4-2-3-1,4-1-4-1,Parana,1,0,PR,BA,2018,1,Derrota,0,2.1763157894736844,-0.7929357428384258
6223,10,Parana,12.0,2.0,46.0,412.0,75.0,17.0,4.0,0.0,1.0,3.0,2018-06-07,20:00,Parana,Bahia,4-2-3-1,4-1-4-1,Parana,1,0,PR,BA,2018,1,Vitória,3,2.1763157894736844,-0.7929357428384258
6224,10,Fluminense,11.0,3.0,53.0,409.0,86.0,16.0,5.0,0.0,0.0,10.0,2018-06-07,20:00,Fluminense,Flamengo,5-4-1,4-1-4-1,Flamengo,0,2,RJ,RJ,2018,2,Derrota,0,2.1763157894736844,-0.11885166615251586
6224,10,Flamengo,9.0,8.0,47.0,383.0,82.0,7.0,2.0,0.0,1.0,7.0,2018-06-07,20:00,Fluminense,Flamengo,5-4-1,4-1-4-1,Flamengo,0,2,RJ,RJ,2018,2,Vitória,3,2.1763157894736844,-0.11885166615251586
6225,10,Atletico-MG,12.0,4.0,53.0,504.0,83.0,7.0,2.0,0.0,1.0,6.0,2018-06-07,20:59,America-MG,Atletico-MG,4-2-3-1,4-2-3-1,Atletico-MG,1,3,MG,MG,2018,4,Vitória,3,2.1763157894736844,1.229316487219304
6225,10,America-MG,17.0,3.0,47.0,434.0,82.0,13.0,2.0,0.0,3.0,11.0,2018-06-07,20:59,America-MG,Atletico-MG,4-2-3-1,4-2-3-1,Atletico-MG,1,3,MG,MG,2018,4,Derrota,0,2.1763157894736844,1.229316487219304
6226,11,Athletico-PR,14.0,5.0,62.0,509.0,85.0,15.0,3.0,0.0,1.0,5.0,2018-06-09,16:01,Athletico-PR,Sao Paulo,3-4-2-1,4-4-1-1,Sao Paulo,0,1,PR,SP,2018,1,Derrota,0,2.1763157894736844,-0.7929357428384258
6226,11,Sao Paulo,9.0,3.0,38.0,318.0,78.0,18.0,3.0,0.0,3.0,3.0,2018-06-09,16:01,Athletico-PR,Sao Paulo,3-4-2-1,4-4-1-1,Sao Paulo,0,1,PR,SP,2018,1,Vitória,3,2.1763157894736844,-0.7929357428384258
6228,11,Vasco,13.0,7.0,40.0,382.0,79.0,27.0,4.0,0.0,1.0,1.0,2018-06-09,19:00,Vasco,Sport,4-2-3-1,4-2-3-1,Vasco,3,2,RJ,PE,2018,5,Vitória,3,2.1763157894736844,1.903400563905214
6228,11,Sport,13.0,2.0,60.0,546.0,84.0,10.0,3.0,0.0,4.0,2.0,2018-06-09,19:00,Vasco,Sport,4-2-3-1,4-2-3-1,Vasco,3,2,RJ,PE,2018,5,Derrota,0,2.1763157894736844,1.903400563905214
6227,11,Cruzeiro,8.0,2.0,56.0,432.0,81.0,17.0,3.0,0.0,4.0,6.0,2018-06-09,20:18,Chapecoense,Cruzeiro,4-1-4-1,4-2-3-1,Chapecoense,2,0,SC,MG,2018,2,Derrota,0,2.1763157894736844,-0.11885166615251586
